id,age,income,home_ownership,emplyment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status
5348,27.0,115000,3,2,2,10000,9.63,0.09,0,7,0
14212,27.0,115000,3,4,3,10000,13.35,0.09,1,5,0
25250,27.0,115000,3,2,1,10000,14.22,0.09,1,5,0
17629,23.0,135000,3,2,4,10000,16.89,0.07,0,2,0
8497,25.0,120000,0,9,4,4750,14.65,0.04,1,4,0
37289,25.0,120000,0,9,0,4750,7.88,0.04,0,3,0
36083,46.0,92000,0,1,1,24000,10.99,0.26,0,12,0
18127,27.0,110000,3,0,4,3200,7.49,0.03,0,8,0
16449,37.0,84000,0,15,1,10000,6.03,0.12,0,11,0
58093,37.0,84000,0,15,0,10000,7.88,0.12,0,13,0
47306,25.0,125000,0,3,4,10800,7.88,0.09,0,4,0
48481,34.0,88512,0,6,4,5000,5.79,0.06,0,7,0
41965,29.0,110000,0,11,2,14000,5.42,0.13,0,7,0
23615,30.0,105000,0,1,2,12000,11.49,0.11,0,8,0
809,36.0,85000,0,4,0,7500,13.49,0.09,0,15,0
3310,33.0,90000,0,11,0,3000,10.0,0.03,0,5,0
33297,33.0,90000,3,4,3,3000,11.49,0.03,0,7,0
17315,23.0,130000,0,5,1,4000,16.29,0.03,0,4,0
15795,27.0,110000,0,2,1,3000,13.23,0.03,1,9,0
31102,27.0,110000,0,3,2,3000,12.69,0.03,0,5,0
42881,27.0,110000,0,2,2,3000,11.99,0.03,0,6,0
48798,27.0,110000,0,8,2,3000,5.99,0.03,0,8,0
720,32.0,100000,3,4,0,14400,13.85,0.14,1,10,0
57838,28.0,110000,0,12,0,8400,11.49,0.08,0,6,0
17233,32.0,95000,3,0,2,6400,13.48,0.07,1,8,0
26139,27.0,114000,0,6,4,8300,13.23,0.07,0,7,0
15148,48.0,80000,3,6,3,8000,11.49,0.1,0,16,0
54600,48.0,80000,0,22,0,8000,6.62,0.1,0,16,0
7208,28.0,113028,0,8,3,12600,11.86,0.11,0,9,0
52969,38.0,83000,3,1,5,12000,11.97,0.14,1,13,0
3986,26.0,127500,0,1,5,20000,7.49,0.13,0,4,0
7619,27.0,121000,0,4,3,17600,14.27,0.15,1,7,0
44835,35.0,89000,0,3,5,10000,10.0,0.11,0,5,0
52601,35.0,89004,0,4,2,10000,7.51,0.11,0,6,0
46890,32.0,95000,0,3,5,6250,6.54,0.06,0,7,0
36374,28.0,122000,0,3,3,25000,15.2,0.2,0,8,0
56700,36.0,85000,0,18,4,7200,6.62,0.08,0,17,0
21251,31.0,106982,0,5,5,20000,13.43,0.19,1,9,0
253,29.0,107500,0,11,3,10000,7.9,0.09,0,7,0
12172,38.0,81000,0,6,2,8000,5.99,0.1,0,15,0
52915,37.0,87000,0,5,4,15000,15.33,0.17,0,11,0
23045,28.0,114996,0,8,0,15000,11.14,0.13,0,7,0
48335,32.0,100000,0,2,5,14000,11.49,0.14,0,9,0
14298,35.0,92004,0,19,1,15000,9.63,0.17,0,8,0
431,27.0,120000,0,11,2,16000,8.94,0.13,0,6,0
14224,27.0,120000,0,2,0,16000,11.99,0.13,0,7,0
25798,27.0,120000,0,11,0,16000,7.49,0.13,0,7,0
36646,27.0,120000,0,11,5,16000,11.49,0.13,0,5,0
55912,27.0,120000,0,11,0,16000,13.72,0.13,0,7,0
9618,24.0,135000,0,6,4,16000,12.41,0.11,1,2,0
4568,31.0,100000,3,2,0,9000,13.57,0.09,1,8,0
44141,31.0,100000,3,1,5,9000,10.99,0.09,0,9,0
18290,38.0,80000,2,8,4,6000,14.96,0.07,1,13,0
36461,38.0,80000,0,18,4,6000,11.99,0.07,0,11,0
57727,38.0,80000,0,0,5,6000,8.49,0.07,0,12,0
24945,23.0,140000,0,4,1,15000,11.71,0.11,0,4,0
500,26.0,120000,3,5,3,10000,11.49,0.08,0,3,0
1715,26.0,120000,3,4,4,10000,12.42,0.08,0,3,0
2648,26.0,120000,0,10,2,10000,11.71,0.08,0,2,0
13505,26.0,120000,3,11,5,10000,13.61,0.08,1,4,0
14250,26.0,120000,0,10,0,10000,7.14,0.08,0,3,0
18230,26.0,120000,0,4,3,10000,5.99,0.08,0,3,0
22640,26.0,120000,0,10,5,10000,11.71,0.08,0,3,0
28953,26.0,120000,3,5,4,10000,9.99,0.08,0,3,0
32916,26.0,120000,0,10,4,10000,10.59,0.08,0,3,0
48852,26.0,120000,0,10,3,10000,10.75,0.08,0,3,0
52894,26.0,120000,3,7,4,10000,15.31,0.08,1,2,0
42486,28.0,110000,0,3,4,8000,10.38,0.07,0,9,0
13586,24.0,130000,3,2,5,10000,9.99,0.08,0,2,0
14812,46.0,82600,3,1,5,6000,9.91,0.07,0,16,0
45670,25.0,120000,0,9,1,4000,6.76,0.03,0,4,0
46403,25.0,120000,0,9,1,4000,15.23,0.03,0,3,0
23479,27.0,110000,3,2,0,2500,7.88,0.02,0,8,0
26212,45.0,90000,3,3,5,16000,13.22,0.18,1,13,0
37026,31.0,102000,0,1,2,12000,14.26,0.12,1,6,0
37488,38.0,81000,0,0,0,7800,10.36,0.1,0,13,0
34028,24.0,142000,0,8,4,24250,11.48,0.17,0,4,0
45650,23.0,157544,0,1,0,35000,12.99,0.22,0,2,0
50622,28.0,108000,3,4,3,5000,7.14,0.05,0,8,0
41354,29.0,125000,0,13,0,35000,8.9,0.28,0,10,0
22715,37.0,85000,0,4,3,11000,7.51,0.13,0,14,0
22090,25.0,125000,3,3,1,10000,12.68,0.08,1,4,0
46843,25.0,125000,0,4,1,10000,13.49,0.08,0,3,0
48546,34.0,93100,3,1,4,12000,14.84,0.13,0,2,0
13010,27.0,115752,0,6,0,10000,10.75,0.09,0,7,0
26755,27.0,115752,0,8,0,10000,11.36,0.09,0,7,0
49408,53.0,114054,0,3,4,35000,8.9,0.31,0,26,0
46387,26.0,127992,0,10,2,20000,13.99,0.17,0,2,0
18034,36.0,90000,3,0,2,15600,13.61,0.17,0,14,0
25762,33.0,96000,3,3,5,12000,12.99,0.13,0,10,0
47653,33.0,96000,1,3,0,12000,10.677661105993929,0.13,0,8,0
45524,34.0,92004,0,16,3,10000,9.63,0.11,0,9,0
53808,32.0,95000,0,7,2,5600,13.06,0.06,0,6,0
41331,44.0,90000,0,4,3,12000,11.14,0.13,0,11,0
10543,32.0,100896,3,16,3,15000,14.96,0.15,0,7,0
48716,42.0,88824,0,8,5,2800,11.86,0.03,0,12,0
2942,37.0,90000,0,5,5,20000,10.75,0.22,0,16,0
43247,38.0,85000,0,4,1,15000,10.75,0.18,0,16,0
46347,38.0,85000,0,4,4,15000,13.92,0.18,0,13,0
55332,38.0,85000,0,0,2,15000,10.62,0.18,0,17,0
50800,33.0,100000,0,4,3,18500,7.51,0.18,0,10,0
47607,30.0,110000,0,0,1,18500,7.49,0.17,0,8,0
28811,29.0,110000,0,5,4,13000,10.25,0.12,0,6,0
32702,29.0,110000,0,3,5,13000,13.57,0.12,1,6,0
55079,29.0,110000,0,13,3,13000,10.01,0.12,0,7,0
21290,25.0,130000,0,3,2,16000,10.62,0.12,0,2,0
52795,25.0,130000,3,2,1,16000,9.99,0.12,0,4,0
46161,30.0,105000,0,4,4,11000,11.99,0.1,0,8,0
20930,22.0,140000,0,0,0,7500,10.99,0.05,0,3,0
50413,25.0,122000,0,9,2,6000,14.27,0.05,0,2,0
26060,25.0,120000,2,9,4,3500,10.74,0.03,0,3,0
27916,41.0,100000,0,2,0,17400,10.38,0.17,0,12,0
17713,25.0,125000,0,3,1,9600,11.99,0.08,0,3,0
44184,26.0,117014,0,10,0,5400,8.59,0.04,0,3,0
44844,29.0,115000,3,7,5,20000,14.74,0.17,0,6,0
19480,25.0,125000,0,1,2,9500,6.03,0.08,0,4,0
36799,41.0,104736,3,4,2,25000,13.47,0.24,0,11,0
43728,38.0,89904,3,1,2,24000,10.37,0.27,0,16,0
12042,32.0,98004,3,8,4,10000,15.7,0.1,1,10,0
1396,49.0,80000,0,0,2,10000,6.92,0.13,0,16,0
38609,41.0,91992,3,0,2,4000,5.42,0.04,0,15,0
19984,23.0,150000,3,7,4,25600,11.71,0.17,0,4,0
39235,36.0,87204,0,18,5,10000,5.42,0.11,0,13,0
36704,26.0,140000,0,8,1,35000,13.8,0.25,0,2,0
19000,36.0,90000,3,2,1,15000,7.88,0.17,0,12,0
27181,36.0,90000,0,5,2,15000,14.27,0.17,1,11,0
34778,36.0,90000,3,0,1,15000,11.49,0.17,0,12,0
51167,36.0,90000,0,2,3,15000,9.99,0.17,0,16,0
34197,43.0,99400,0,6,5,24000,6.92,0.25,0,16,0
43684,28.0,117000,0,2,4,16800,10.0,0.15,0,5,0
3545,27.0,120000,3,4,4,15000,8.88,0.13,0,7,0
13016,27.0,120000,0,0,3,15000,6.03,0.12,0,8,0
23318,27.0,120000,3,0,3,15000,11.49,0.13,0,5,0
24105,27.0,120000,0,11,2,15000,11.11,0.13,0,10,0
32073,27.0,120000,0,2,2,15000,10.95,0.13,0,10,0
39814,27.0,120000,0,12,0,15000,6.03,0.13,0,7,0
48613,27.0,120000,0,4,1,15000,13.49,0.13,0,9,0
49046,27.0,120000,0,10,2,15000,8.94,0.13,0,6,0
28909,24.0,135000,0,8,4,15000,10.99,0.11,0,2,0
51761,31.0,100000,0,6,4,8000,9.63,0.08,0,10,0
55839,31.0,100000,0,0,4,8000,5.42,0.08,0,8,0
19348,38.0,80000,2,3,3,5000,11.36,0.06,0,16,0
25471,38.0,80000,0,10,3,5000,7.29,0.06,0,13,0
45332,38.0,80000,3,0,5,5000,9.63,0.06,0,17,0
56790,38.0,80000,0,4,2,5000,7.51,0.06,0,16,0
13107,34.0,90000,3,4,4,6000,10.99,0.07,0,6,0
19396,34.0,90000,0,7,1,6000,7.74,0.07,0,10,0
5691,26.0,120000,0,10,5,9000,10.75,0.07,0,3,0
42979,28.0,110000,0,7,3,7000,6.99,0.06,0,6,0
58506,30.0,102000,0,8,1,6000,5.42,0.06,0,9,0
4947,32.0,95000,0,2,4,5000,9.63,0.05,0,8,0
26359,32.0,95000,0,5,5,5000,7.51,0.05,0,9,0
49310,30.0,100000,3,2,3,3000,7.88,0.03,0,8,0
23173,25.0,120000,3,2,2,3000,7.49,0.03,0,4,0
33406,25.0,120000,0,9,0,3000,14.72,0.03,1,2,0
57809,25.0,120000,0,7,5,3000,5.99,0.03,0,2,0
55961,45.0,90000,0,3,4,15000,7.88,0.17,0,12,0
39724,53.0,100000,0,2,4,12000,5.42,0.12,0,23,0
35464,41.0,97000,0,15,5,12000,7.51,0.12,0,13,0
54828,39.0,78000,0,8,5,5000,6.92,0.06,0,12,0
27642,47.0,82500,3,1,0,8000,8.94,0.09,0,17,0
23504,32.0,100000,0,0,1,12800,6.92,0.13,0,6,0
58145,26.0,120640,3,0,1,9600,14.22,0.08,0,3,0
5317,37.0,85000,0,19,2,10000,6.91,0.12,0,11,0
5544,37.0,85000,0,2,2,10000,13.99,0.12,1,15,0
21933,37.0,85000,3,16,1,10000,7.51,0.12,0,16,0
39347,37.0,85000,3,5,3,10000,9.76,0.12,0,11,0
42327,37.0,85000,3,1,4,10000,10.99,0.12,0,16,0
56220,37.0,85000,3,0,5,10000,13.22,0.12,0,16,0
50023,27.0,115000,3,3,4,8000,7.9,0.07,0,5,0
13077,29.0,105000,0,13,4,5000,6.62,0.05,0,9,0
19112,29.0,104000,0,13,2,3500,10.99,0.03,0,9,0
19294,32.0,114054,0,3,1,35000,7.9,0.31,0,10,0
27936,36.0,93600,0,15,1,21000,7.9,0.21,0,16,0
7942,23.0,135000,0,8,5,7800,10.99,0.06,0,4,0
25296,34.0,88512,0,2,1,3000,10.28,0.03,0,10,0
33428,27.0,130000,3,7,4,28000,10.65,0.22,0,5,0
21871,38.0,85000,3,4,3,14000,10.37,0.16,0,11,0
12880,23.0,150000,0,7,1,25000,13.61,0.17,0,4,0
51312,35.0,90000,0,6,4,10000,7.14,0.11,0,5,0
4211,29.0,110000,2,13,5,12000,7.51,0.11,0,10,0
5976,29.0,110000,3,2,2,12000,13.57,0.11,0,5,0
9583,29.0,110000,0,5,4,12000,12.42,0.11,0,5,0
10469,29.0,110000,0,13,4,12000,6.03,0.11,0,8,0
29533,29.0,110000,3,1,1,12000,11.58,0.11,0,8,0
30074,29.0,110000,0,5,2,12000,7.88,0.11,0,9,0
41235,29.0,110000,0,5,1,12000,8.94,0.11,0,6,0
53738,29.0,110000,0,13,5,12000,6.99,0.11,0,9,0
58111,29.0,110000,0,3,5,12000,5.99,0.11,0,5,0
14030,25.0,130000,0,9,5,15000,11.11,0.12,0,3,0
35825,30.0,105000,0,14,2,10000,7.51,0.1,0,9,0
33427,31.0,100000,0,0,2,7500,8.59,0.07,0,6,0
43435,25.0,120000,3,2,0,2500,12.53,0.02,0,3,0
7429,36.0,86400,3,0,1,8000,13.49,0.09,1,15,0
5921,45.0,86400,3,14,3,8000,6.03,0.09,0,13,0
2620,27.0,113000,3,4,3,5000,10.37,0.04,0,6,0
40622,26.0,132750,3,3,2,25000,15.31,0.18,1,2,0
29178,27.0,120000,0,4,2,14400,11.99,0.12,0,6,0
46293,26.0,120000,0,8,1,8400,6.03,0.07,0,4,0
52051,35.0,85224,3,0,5,1500,11.83,0.02,0,6,0
3453,25.0,125555,2,2,3,9250,8.59,0.07,0,3,0
56981,36.0,86502,3,7,4,8000,7.49,0.09,0,14,0
35122,32.0,97000,0,3,4,7500,10.08,0.08,0,9,0
20310,27.0,125000,0,11,5,21000,10.62,0.17,0,8,0
25790,37.0,85000,3,1,2,9500,12.87,0.11,1,12,0
53241,41.0,98004,0,10,5,13000,7.66,0.13,0,11,0
25336,33.0,95004,0,2,4,9000,13.35,0.1,1,9,0
56210,27.0,115000,3,4,5,7500,7.9,0.07,0,10,0
22586,23.0,135000,0,7,3,7500,11.83,0.05,0,3,0
56041,34.0,94000,0,14,0,12000,7.49,0.13,0,8,0
34274,29.0,114400,0,13,0,18000,10.75,0.15,0,10,0
10572,36.0,88824,0,16,0,12000,6.62,0.14,0,14,0
48715,33.0,94000,3,2,3,7200,10.59,0.08,0,10,0
58572,27.0,114000,3,11,5,6000,12.69,0.05,0,10,0
52323,27.0,117000,0,7,5,10000,7.88,0.09,0,10,0
17731,23.0,133000,0,0,0,5000,5.99,0.04,0,3,0
2181,29.0,114000,0,1,1,17325,12.42,0.15,0,6,0
2673,32.0,105000,3,15,1,20000,10.62,0.19,0,5,0
26810,36.0,90000,0,9,5,14000,15.65,0.16,1,15,0
51520,28.0,120000,0,5,4,20000,11.36,0.17,0,6,0
56905,28.0,120000,0,0,0,20000,11.14,0.17,0,10,0
52073,26.0,130000,3,7,1,21000,10.62,0.16,0,2,0
13215,32.0,100000,0,4,4,12000,12.69,0.12,0,10,0
35799,32.0,100000,3,3,2,12000,12.87,0.12,1,7,0
40005,32.0,100000,0,16,4,12000,7.88,0.12,0,9,0
43230,32.0,100000,3,3,3,12000,9.91,0.12,0,10,0
44425,32.0,100000,0,6,1,12000,9.91,0.12,0,5,0
54142,32.0,100000,0,4,2,12000,15.65,0.12,1,6,0
17604,24.0,140000,0,8,1,20000,5.42,0.14,0,2,0
9964,27.0,120000,0,1,2,14000,8.94,0.12,0,9,0
34281,27.0,120000,3,3,0,14000,12.69,0.12,0,5,0
50944,27.0,120000,0,1,0,14000,9.91,0.12,0,5,0
40390,26.0,125000,0,4,0,14500,7.9,0.12,0,2,0
22367,31.0,100000,0,4,3,7000,5.79,0.07,0,10,0
30790,31.0,100000,0,3,1,7000,10.62,0.07,0,5,0
13301,34.0,90000,0,13,0,5000,15.96,0.06,0,10,0
43841,34.0,90000,0,8,2,5000,5.42,0.06,0,6,0
54778,48.0,79992,0,6,5,5600,9.32,0.07,0,14,0
17659,26.0,120000,0,10,1,8000,7.88,0.07,0,3,0
25818,26.0,120000,0,10,3,8000,10.65,0.07,0,4,0
10660,28.0,110000,0,12,0,6000,6.03,0.05,0,7,0
25140,28.0,110000,0,2,1,6000,13.23,0.05,1,9,0
28854,28.0,110000,0,12,5,6000,8.94,0.05,0,8,0
38937,28.0,110000,0,12,3,6000,7.49,0.05,0,8,0
45802,28.0,110000,0,12,5,6000,5.99,0.05,0,7,0
23746,24.0,130000,0,9,0,8000,12.99,0.06,0,2,0
7367,26.0,133119,0,10,0,25000,10.99,0.19,0,3,0
2106,31.0,102000,0,15,2,10000,8.9,0.1,0,5,0
14677,31.0,102000,0,5,2,10000,12.69,0.1,0,8,0
55217,24.0,136000,0,7,1,15000,16.77,0.11,0,2,0
46736,24.0,135000,2,5,5,13800,10.62,0.1,0,4,0
31894,26.0,120000,0,3,4,7800,10.37,0.07,0,3,0
49860,26.0,120000,0,10,4,7800,10.99,0.07,0,3,0
8298,33.0,105000,0,0,3,25000,7.51,0.24,0,7,0
57501,27.0,115000,0,3,0,7000,7.51,0.06,0,10,0
4178,25.0,125000,0,0,3,8000,7.51,0.06,0,4,0
31618,24.0,130000,0,7,5,7750,10.51,0.06,0,2,0
28620,33.0,102000,0,4,3,20000,10.25,0.2,0,9,0
48896,32.0,102058,0,9,0,15000,5.79,0.14,0,5,0
41368,31.0,102000,3,6,5,9800,12.99,0.1,0,9,0
47005,33.0,92000,0,17,4,3500,7.88,0.04,0,7,0
5338,36.0,88000,3,10,3,10000,12.69,0.11,0,16,0
36869,36.0,88000,0,2,0,10000,11.36,0.11,0,14,0
55065,36.0,88000,0,3,1,10000,5.42,0.11,0,17,0
13238,32.0,99000,3,2,5,10000,6.17,0.1,0,6,0
51960,26.0,120000,0,5,4,7600,7.51,0.07,0,4,0
47040,43.0,95000,0,11,4,15000,10.99,0.16,0,13,0
6807,44.0,90000,3,3,3,10000,12.53,0.11,0,16,0
18370,54.0,97800,0,5,4,10000,13.23,0.1,1,24,0
42368,25.0,138000,0,0,1,24000,11.86,0.17,0,4,0
27447,26.0,125000,3,6,3,14000,14.82,0.11,1,3,0
49312,27.0,120000,3,3,2,13500,10.0,0.11,0,6,0
49743,29.0,110000,0,2,5,11000,6.99,0.1,0,5,0
50034,29.0,110000,0,11,0,11000,10.37,0.1,0,6,0
14870,26.0,120000,0,1,2,7500,14.96,0.06,0,4,0
15324,34.0,90000,2,0,3,4500,11.11,0.05,0,5,0
11172,24.0,130000,0,2,1,7500,15.27,0.06,1,3,0
9039,30.0,100000,0,7,2,1500,6.76,0.01,0,10,0
21393,32.0,96000,0,1,5,5000,7.51,0.05,0,10,0
40084,26.0,118000,3,5,4,4800,9.25,0.04,0,4,0
35187,48.0,80000,2,2,5,5000,7.51,0.06,0,17,0
49094,48.0,80000,0,8,2,5000,7.74,0.06,0,17,0
35476,48.0,81600,3,6,3,8000,12.84,0.1,1,13,0
14483,23.0,138000,0,7,3,10000,8.0,0.07,0,2,0
11944,29.0,106000,0,5,2,5000,14.27,0.05,1,7,0
782,27.0,125000,0,1,5,20000,13.85,0.16,0,9,0
13381,27.0,125000,0,3,0,20000,11.99,0.16,0,7,0
18276,27.0,125000,3,2,1,20000,13.47,0.16,1,10,0
13941,25.0,135000,0,3,1,20000,11.36,0.15,0,2,0
14385,25.0,125000,0,2,4,7500,9.63,0.06,0,3,0
11386,32.0,103000,3,15,4,16000,16.29,0.14,1,8,0
44579,36.0,86000,0,11,2,6000,7.51,0.07,0,14,0
30402,41.0,92000,0,18,1,2100,9.99,0.02,0,12,0
42916,26.0,120000,0,0,2,7200,9.99,0.06,0,2,0
677,30.0,100000,0,7,1,1200,8.32,0.01,0,8,0
56269,43.0,90000,0,4,1,6000,8.88,0.06,0,12,0
50766,31.0,109000,0,1,1,20000,6.91,0.18,0,5,0
47792,34.0,90000,0,14,3,4025,15.96,0.04,1,5,0
819,29.0,120000,3,3,2,25000,17.04,0.21,1,7,0
19797,29.0,120000,0,3,4,25000,14.11,0.21,0,9,0
46023,29.0,120000,0,13,0,25000,10.74,0.21,0,9,0
56535,29.0,120000,0,0,2,25000,15.99,0.21,1,5,0
10999,36.0,90000,3,6,1,13000,10.59,0.14,0,13,0
54663,24.0,145000,0,8,5,25000,10.75,0.17,0,3,0
28051,30.0,110000,0,14,4,16000,11.78,0.15,1,5,0
17030,26.0,130000,2,11,1,20000,12.73,0.15,1,4,0
6452,39.0,80000,3,5,2,7000,7.51,0.09,0,12,0
24778,35.0,90000,3,5,5,8500,10.62,0.09,0,5,0
54923,27.0,120000,0,11,2,13000,6.92,0.11,0,7,0
28386,28.0,115000,0,5,1,12000,7.29,0.1,0,6,0
45718,28.0,115000,0,3,2,12000,11.58,0.1,0,6,0
19314,30.0,106000,0,14,2,10000,12.69,0.09,0,10,0
41999,36.0,84996,3,5,3,4000,5.42,0.05,0,17,0
18419,22.0,150000,0,1,5,16000,16.35,0.11,1,3,0
19141,23.0,140000,0,7,1,12000,7.88,0.09,0,2,0
41588,23.0,140000,0,7,0,12000,10.38,0.09,0,3,0
41810,23.0,140000,0,2,4,12000,7.88,0.09,0,3,0
37528,36.0,85000,0,5,5,4000,6.92,0.05,0,14,0
7143,26.0,120000,0,10,0,7000,11.99,0.06,0,4,0
38828,26.0,120000,0,3,5,7000,5.42,0.06,0,4,0
53045,26.0,120000,3,2,2,7000,13.06,0.06,0,2,0
54522,26.0,120000,0,10,5,7000,7.14,0.06,0,2,0
56262,38.0,80000,2,8,2,3000,7.51,0.04,0,13,0
20978,24.0,130000,0,8,1,7000,6.62,0.05,0,4,0
3758,28.0,110000,3,1,2,5000,17.51,0.05,0,8,0
5962,28.0,110000,0,12,0,5000,7.14,0.05,0,7,0
27067,28.0,110000,0,5,4,5000,6.03,0.05,0,8,0
58487,28.0,110000,0,12,0,5000,9.91,0.04,0,9,0
100,41.0,100000,0,6,4,15000,11.49,0.15,0,16,0
17858,30.0,100000,0,7,1,1000,6.76,0.01,0,6,0
35703,23.0,138000,0,7,5,9600,7.49,0.07,0,3,0
6079,26.0,134000,3,9,5,25000,16.02,0.19,1,4,0
17695,28.0,110000,0,12,5,4800,7.74,0.04,0,9,0
53076,29.0,109800,0,13,0,10000,6.91,0.09,0,5,0
6720,32.0,94500,0,1,3,2000,6.76,0.02,0,7,0
34160,33.0,105600,0,16,5,25000,12.18,0.23,0,10,0
26843,43.0,90000,0,9,0,5600,6.99,0.06,0,12,0
7854,35.0,95000,0,0,0,17000,10.99,0.18,0,5,0
12912,35.0,95000,0,9,5,17000,9.88,0.18,0,6,0
54279,33.0,95000,3,2,4,7500,10.95,0.08,0,5,0
22867,26.0,122500,0,2,0,10000,7.88,0.08,0,2,0
48012,25.0,125000,3,9,2,7000,7.66,0.06,0,3,0
2740,27.0,115000,2,11,1,6000,11.11,0.05,0,5,0
51525,27.0,115000,3,0,2,6000,6.62,0.05,0,6,0
21665,27.0,121680,0,3,2,15000,10.37,0.12,0,9,0
25188,25.0,121000,0,3,5,2000,8.9,0.02,0,4,0
6750,84.0,94800,0,2,4,10000,14.09,0.11,0,22,0
18865,41.0,102000,3,18,4,18000,11.58,0.18,0,17,0
58264,41.0,102000,0,6,4,18000,8.94,0.18,0,16,0
29194,28.0,117400,3,12,1,15000,10.75,0.13,0,7,0
33528,31.0,105398,0,15,5,14000,17.99,0.13,0,6,0
10958,36.0,93000,0,6,5,18000,9.63,0.19,0,14,0
41632,31.0,100000,3,8,4,5600,6.76,0.06,0,6,0
47656,32.0,98400,0,7,1,8000,7.29,0.09,0,9,0
3279,38.0,84996,2,4,3,12000,10.95,0.14,0,16,0
43379,35.0,90000,0,4,0,8000,11.49,0.09,0,9,0
160,25.0,130000,0,5,1,13000,10.75,0.1,0,2,0
37605,25.0,130000,0,9,3,13000,6.99,0.01,0,4,0
203,29.0,110000,0,13,4,10000,7.14,0.09,0,6,0
36047,29.0,110000,0,13,3,10000,6.03,0.09,0,10,0
10794,30.0,105000,0,8,4,8000,7.14,0.07,0,9,0
50378,25.0,126000,0,9,0,8000,7.14,0.06,0,2,0
48089,24.0,130000,2,0,5,6500,7.51,0.05,0,4,0
55932,33.0,95000,3,5,4,7200,14.35,0.08,0,6,0
31190,26.0,126132,0,0,2,14400,14.26,0.11,1,4,0
47117,28.0,120000,0,12,4,18400,11.71,0.15,0,7,0
16403,38.0,84000,3,5,4,10000,7.51,0.12,0,12,0
43726,46.0,90000,3,5,1,16000,8.49,0.18,0,13,0
18648,27.0,122000,0,9,4,15000,8.49,0.12,0,8,0
26131,36.0,85000,3,3,2,3250,7.9,0.04,0,14,0
53162,28.0,112123,0,2,1,7200,8.59,0.06,0,9,0
38623,38.0,82000,3,8,1,6000,11.97,0.07,0,16,0
26640,47.0,85000,3,0,1,10000,12.87,0.12,0,13,0
35761,37.0,87500,3,4,5,12000,15.65,0.14,1,17,0
25282,53.0,110000,2,6,5,25000,14.35,0.23,1,30,0
20321,37.0,83000,3,3,0,3600,11.99,0.04,0,11,0
39732,35.0,100000,0,5,4,25000,11.49,0.25,0,8,0
6877,30.0,120000,0,14,3,30000,9.91,0.25,0,6,0
2810,34.0,100000,3,0,3,20000,7.88,0.2,0,5,0
40353,28.0,125000,0,0,4,25000,7.51,0.2,0,6,0
13934,33.0,100000,0,13,2,15000,14.74,0.15,0,6,0
35008,33.0,100000,0,4,0,15000,13.79,0.15,0,9,0
14280,36.0,90000,0,20,5,12000,11.36,0.13,0,15,0
14703,36.0,90000,0,6,2,12000,8.9,0.13,0,14,0
15458,36.0,90000,3,6,0,12000,6.03,0.13,0,11,0
19315,36.0,90000,3,3,3,12000,12.21,0.13,0,16,0
56743,36.0,90000,3,1,2,12000,12.69,0.13,0,16,0
23757,30.0,110000,0,1,5,15000,10.37,0.14,0,5,0
48007,30.0,110000,2,14,1,15000,9.99,0.14,0,10,0
10196,32.0,100000,0,16,2,10000,7.51,0.1,0,6,0
12835,32.0,100000,0,3,4,10000,7.66,0.1,0,9,0
23761,32.0,100000,0,0,3,10000,8.49,0.1,0,6,0
34802,32.0,100000,3,4,4,10000,13.57,0.1,0,5,0
38584,32.0,100000,0,0,5,10000,13.49,0.1,1,5,0
39768,32.0,100000,3,3,2,10000,7.51,0.1,0,8,0
467,27.0,120000,3,4,3,12000,15.65,0.1,1,6,0
5154,27.0,120000,0,2,2,12000,11.89,0.1,0,10,0
9598,27.0,120000,3,2,1,12000,10.37,0.1,0,9,0
11667,27.0,120000,3,0,0,12000,7.29,0.1,0,6,0
15875,27.0,120000,3,2,2,12000,11.71,0.1,0,9,0
31704,27.0,120000,3,0,5,12000,10.38,0.1,0,8,0
35527,27.0,120000,3,4,4,12000,11.71,0.1,0,5,0
40886,27.0,120000,3,7,5,12000,10.65,0.1,0,9,0
45637,27.0,120000,0,11,0,12000,9.99,0.1,0,6,0
23883,39.0,80000,0,1,2,6000,11.11,0.07,0,16,0
52373,39.0,80000,3,5,0,6000,8.9,0.07,0,12,0
55135,36.0,84996,0,12,4,3000,6.39,0.04,0,16,0
46407,24.0,135000,0,8,2,12000,11.83,0.09,0,4,0
26180,30.0,105000,0,4,1,7500,7.14,0.07,0,6,0
56664,30.0,105000,0,5,1,7500,11.48,0.07,0,9,0
43755,23.0,140000,0,7,4,11000,14.79,0.08,0,2,0
54825,25.0,123996,0,9,3,5000,10.99,0.04,0,2,0
21740,30.0,104000,0,5,1,6000,7.49,0.06,0,7,0
22343,31.0,100000,0,2,0,5000,5.42,0.05,0,10,0
46515,31.0,100000,3,0,3,5000,9.99,0.05,0,7,0
24650,39.0,80004,3,3,4,6000,9.91,0.07,0,17,0
9597,26.0,120000,0,1,4,6000,12.69,0.05,0,3,0
18461,26.0,120000,0,0,1,6000,7.14,0.05,0,3,0
21453,26.0,120000,2,3,1,6000,7.9,0.05,0,2,0
38168,26.0,120000,0,10,4,6000,6.76,0.05,0,4,0
40072,26.0,120000,0,9,2,6000,18.64,0.05,1,3,0
49491,26.0,120000,0,4,3,6000,9.99,0.05,0,4,0
